id,choice,answer,open_question,status,user_id,question_id,quiz_id,created_at,updated_at
1070,1,NULL,NULL,1,62,164,3,2022-10-13 11:11:09,2022-10-13 11:11:09
1071,1,NULL,tidak ikut untuk menghakimi orang lain,1,62,5,3,2022-10-13 11:11:09,2022-10-13 11:11:09
1072,NULL,karena saya kurang bertekad untuk melakukannya,NULL,1,62,6,3,2022-10-13 11:11:09,2022-10-13 11:11:09
1073,1,NULL,NULL,1,67,158,3,2022-10-13 11:22:08,2022-10-13 11:22:08
1074,1,NULL,NULL,1,67,159,3,2022-10-13 11:22:08,2022-10-13 11:22:08
1075,1,NULL,NULL,1,67,160,3,2022-10-13 11:22:08,2022-10-13 11:22:08
1076,1,NULL,NULL,1,67,161,3,2022-10-13 11:22:08,2022-10-13 11:22:08
1077,1,NULL,NULL,1,67,162,3,2022-10-13 11:22:08,2022-10-13 11:22:08
1078,1,NULL,NULL,1,67,163,3,2022-10-13 11:22:08,2022-10-13 11:22:08
1079,0,NULL,NULL,1,67,164,3,2022-10-13 11:22:09,2022-10-13 11:22:09
1080,1,NULL,NULL,1,67,5,3,2022-10-13 11:22:09,2022-10-13 11:22:09
1081,NULL,NULL,NULL,1,67,6,3,2022-10-13 11:22:09,2022-10-13 11:22:09
1082,1,NULL,NULL,1,64,158,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1083,0,NULL,NULL,1,64,159,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1084,1,NULL,NULL,1,64,160,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1085,1,NULL,NULL,1,64,161,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1086,1,NULL,NULL,1,64,162,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1087,1,NULL,NULL,1,64,163,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1088,1,NULL,NULL,1,64,164,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1089,1,NULL,bagaimana caranya konsisten dalam hal kesabaran?,1,64,5,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1090,NULL,karena keinginan mau berubah,NULL,1,64,6,3,2022-10-13 11:50:49,2022-10-13 11:50:49
1091,1,NULL,NULL,1,102,17,2,2022-10-13 13:01:12,2022-10-13 13:01:12
1092,1,NULL,NULL,1,102,18,2,2022-10-13 13:01:12,2022-10-13 13:01:12
1093,0,NULL,NULL,1,102,19,2,2022-10-13 13:01:12,2022-10-13 13:01:12
1094,0,NULL,NULL,1,102,20,2,2022-10-13 13:01:12,2022-10-13 13:01:12
1095,1,NULL,NULL,1,102,21,2,2022-10-13 13:01:12,2022-10-13 13:01:12
1096,1,NULL,NULL,1,102,31,2,2022-10-13 13:01:12,2022-10-13 13:01:12
1098,1,NULL,NULL,1,102,3,2,2022-10-13 13:01:12,2022-10-13 13:01:12
1100,NULL,karena sudah melaksanakannya,NULL,1,102,4,2,2022-10-13 13:01:12,2022-10-13 13:01:12
1101,1,NULL,NULL,1,33,17,2,2022-10-13 13:12:02,2022-10-13 13:12:02
1102,1,NULL,NULL,1,33,18,2,2022-10-13 13:12:02,2022-10-13 13:12:02
1103,1,NULL,NULL,1,33,19,2,2022-10-13 13:12:02,2022-10-13 13:12:02
1104,0,NULL,NULL,1,33,20,2,2022-10-13 13:12:02,2022-10-13 13:12:02
1105,0,NULL,NULL,1,33,21,2,2022-10-13 13:12:02,2022-10-13 13:12:02
1106,0,NULL,NULL,1,33,31,2,2022-10-13 13:12:02,2022-10-13 13:12:02
1108,1,NULL,NULL,1,33,3,2,2022-10-13 13:12:02,2022-10-13 13:12:02
1110,NULL,NULL,NULL,1,33,4,2,2022-10-13 13:12:02,2022-10-13 13:12:02
1111,1,NULL,NULL,1,135,158,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1112,1,NULL,NULL,1,135,159,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1113,1,NULL,NULL,1,135,160,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1114,1,NULL,NULL,1,135,161,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1115,1,NULL,NULL,1,135,162,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1116,1,NULL,NULL,1,135,163,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1117,1,NULL,NULL,1,135,164,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1118,1,NULL,"bertingkah laku baik, dan bertuturkata yang baik kepada orang lain",1,135,5,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1119,NULL,karna Tuhan selalu membimbing saya,NULL,1,135,6,3,2022-10-13 13:41:32,2022-10-13 13:41:32
1120,1,NULL,NULL,1,98,158,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1121,0,NULL,NULL,1,98,159,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1122,0,NULL,NULL,1,98,160,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1123,1,NULL,NULL,1,98,161,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1124,0,NULL,NULL,1,98,162,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1125,1,NULL,NULL,1,98,163,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1126,1,NULL,NULL,1,98,164,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1127,0,NULL,NULL,1,98,5,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1128,NULL,NULL,NULL,1,98,6,3,2022-10-13 14:15:55,2022-10-13 14:15:55
1129,0,NULL,NULL,1,124,158,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1130,1,NULL,NULL,1,124,159,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1131,1,NULL,NULL,1,124,160,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1132,1,NULL,NULL,1,124,161,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1133,1,NULL,NULL,1,124,162,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1134,1,NULL,NULL,1,124,163,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1135,0,NULL,NULL,1,124,164,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1136,1,NULL,berpikiran positif tentang tujuan orang lain,1,124,5,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1137,NULL,karena saya mulai membiasakan diri melakukan hal tsb,NULL,1,124,6,3,2022-10-13 14:27:30,2022-10-13 14:27:30
1138,0,NULL,NULL,1,106,158,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1139,1,NULL,NULL,1,106,159,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1140,1,NULL,NULL,1,106,160,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1141,0,NULL,NULL,1,106,161,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1142,1,NULL,NULL,1,106,162,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1143,1,NULL,NULL,1,106,163,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1144,1,NULL,NULL,1,106,164,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1145,NULL,NULL,NULL,1,106,5,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1146,NULL,karena belajar mengendalikan diri,NULL,1,106,6,3,2022-10-13 15:15:19,2022-10-13 15:15:19
1147,1,NULL,NULL,1,54,158,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1148,1,NULL,NULL,1,54,159,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1149,1,NULL,NULL,1,54,160,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1150,1,NULL,NULL,1,54,161,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1151,1,NULL,NULL,1,54,162,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1152,1,NULL,NULL,1,54,163,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1153,1,NULL,NULL,1,54,164,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1154,1,NULL,NULL,1,54,5,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1155,NULL,Karena saya dibimbing oleh Tuhan dan berusaha untuk menjadi seorang yang sabar,NULL,1,54,6,3,2022-10-13 15:48:02,2022-10-13 15:48:02
1156,1,NULL,NULL,1,109,158,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1157,1,NULL,NULL,1,109,159,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1158,1,NULL,NULL,1,109,160,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1159,1,NULL,NULL,1,109,161,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1160,1,NULL,NULL,1,109,162,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1161,1,NULL,NULL,1,109,163,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1162,1,NULL,NULL,1,109,164,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1163,1,NULL,bersabar dalam segala sesuatu,1,109,5,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1164,NULL,karena Tuhan besertaku,NULL,1,109,6,3,2022-10-13 23:26:54,2022-10-13 23:26:54
1165,1,NULL,NULL,1,30,17,2,2022-10-14 4:08:21,2022-10-14 4:08:21
1166,1,NULL,NULL,1,30,18,2,2022-10-14 4:08:21,2022-10-14 4:08:21
1167,1,NULL,NULL,1,30,19,2,2022-10-14 4:08:21,2022-10-14 4:08:21
1168,1,NULL,NULL,1,30,20,2,2022-10-14 4:08:21,2022-10-14 4:08:21
1169,NULL,NULL,NULL,1,30,21,2,2022-10-14 4:08:21,2022-10-14 4:08:21
1170,1,NULL,NULL,1,30,31,2,2022-10-14 4:08:21,2022-10-14 4:08:21
1172,1,NULL,NULL,1,30,3,2,2022-10-14 4:08:21,2022-10-14 4:08:21
1174,NULL,NULL,NULL,1,30,4,2,2022-10-14 4:08:21,2022-10-14 4:08:21
1175,1,NULL,NULL,1,143,17,2,2022-10-14 4:26:30,2022-10-14 4:26:30
1176,0,NULL,NULL,1,143,18,2,2022-10-14 4:26:30,2022-10-14 4:26:30
1177,1,NULL,NULL,1,143,19,2,2022-10-14 4:26:30,2022-10-14 4:26:30
1178,1,NULL,NULL,1,143,20,2,2022-10-14 4:26:30,2022-10-14 4:26:30
1179,1,NULL,NULL,1,143,21,2,2022-10-14 4:26:30,2022-10-14 4:26:30
1180,1,NULL,NULL,1,143,31,2,2022-10-14 4:26:30,2022-10-14 4:26:30
1182,1,NULL,NULL,1,143,3,2,2022-10-14 4:26:30,2022-10-14 4:26:30
1184,NULL,Karena sabar,NULL,1,143,4,2,2022-10-14 4:26:30,2022-10-14 4:26:30
1185,1,NULL,NULL,1,108,166,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1186,1,NULL,NULL,1,108,167,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1187,1,NULL,NULL,1,108,169,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1188,1,NULL,NULL,1,108,171,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1189,1,NULL,NULL,1,108,172,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1190,1,NULL,NULL,1,108,174,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1191,1,NULL,NULL,1,108,175,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1192,1,NULL,membantu sesama,1,108,9,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1193,NULL,selalu melatih diri,NULL,1,108,10,5,2022-10-14 6:28:49,2022-10-14 6:28:49
1194,0,NULL,NULL,1,96,166,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1195,0,NULL,NULL,1,96,167,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1196,1,NULL,NULL,1,96,169,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1197,1,NULL,NULL,1,96,171,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1198,0,NULL,NULL,1,96,172,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1199,1,NULL,NULL,1,96,174,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1200,1,NULL,NULL,1,96,175,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1201,NULL,NULL,NULL,1,96,9,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1202,NULL,NULL,NULL,1,96,10,5,2022-10-14 6:51:46,2022-10-14 6:51:46
1203,0,NULL,NULL,1,144,17,2,2022-10-14 7:59:46,2022-10-14 7:59:46
1204,0,NULL,NULL,1,144,18,2,2022-10-14 7:59:46,2022-10-14 7:59:46
1205,0,NULL,NULL,1,144,19,2,2022-10-14 7:59:46,2022-10-14 7:59:46
1206,0,NULL,NULL,1,144,20,2,2022-10-14 7:59:46,2022-10-14 7:59:46
1207,1,NULL,NULL,1,144,21,2,2022-10-14 7:59:46,2022-10-14 7:59:46
1208,1,NULL,NULL,1,144,31,2,2022-10-14 7:59:46,2022-10-14 7:59:46
1210,1,NULL,NULL,1,144,3,2,2022-10-14 7:59:46,2022-10-14 7:59:46
1212,NULL,ya karena tidak tega,NULL,1,144,4,2,2022-10-14 7:59:46,2022-10-14 7:59:46
1213,1,NULL,NULL,1,70,166,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1214,0,NULL,NULL,1,70,167,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1215,1,NULL,NULL,1,70,169,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1216,1,NULL,NULL,1,70,171,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1217,1,NULL,NULL,1,70,172,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1218,1,NULL,NULL,1,70,174,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1219,0,NULL,NULL,1,70,175,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1220,1,NULL,Menghargai setiap perbedaan yang ada,1,70,9,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1221,NULL,"karena melakukannya dari hati. walaupun masih ada hal yang belum bisa saya lakukan dengan baik(masih gagal), tapi saya akan berusaha mengubah pribadi saya menjadi pribadi yang jauh lebih baik lagii😃",NULL,1,70,10,5,2022-10-14 9:05:22,2022-10-14 9:05:22
1222,1,NULL,NULL,1,103,166,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1223,1,NULL,NULL,1,103,167,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1224,0,NULL,NULL,1,103,169,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1225,0,NULL,NULL,1,103,171,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1226,1,NULL,NULL,1,103,172,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1227,1,NULL,NULL,1,103,174,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1228,0,NULL,NULL,1,103,175,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1229,1,NULL,APAKAH HARI KAMU SUDAH SABAR?,1,103,9,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1230,NULL,karna saya sudah belajar dari arti sabar,NULL,1,103,10,5,2022-10-14 9:31:16,2022-10-14 9:31:16
1231,1,NULL,NULL,1,127,158,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1232,1,NULL,NULL,1,127,159,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1233,0,NULL,NULL,1,127,160,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1234,1,NULL,NULL,1,127,161,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1235,1,NULL,NULL,1,127,162,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1236,1,NULL,NULL,1,127,163,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1237,1,NULL,NULL,1,127,164,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1238,1,NULL,apa yang harus dilakukan untuk menjadi orang sabar?,1,127,5,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1239,NULL,karena saya menjawab dengan segenap hati,NULL,1,127,6,3,2022-10-14 9:33:23,2022-10-14 9:33:23
1240,1,NULL,NULL,1,101,166,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1241,1,NULL,NULL,1,101,167,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1242,1,NULL,NULL,1,101,169,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1243,1,NULL,NULL,1,101,171,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1244,1,NULL,NULL,1,101,172,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1245,1,NULL,NULL,1,101,174,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1246,1,NULL,NULL,1,101,175,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1247,1,NULL,NULL,1,101,9,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1248,NULL,NULL,NULL,1,101,10,5,2022-10-14 9:33:53,2022-10-14 9:33:53
1249,1,NULL,NULL,1,53,166,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1250,0,NULL,NULL,1,53,167,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1251,1,NULL,NULL,1,53,169,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1252,0,NULL,NULL,1,53,171,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1253,1,NULL,NULL,1,53,172,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1254,1,NULL,NULL,1,53,174,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1255,1,NULL,NULL,1,53,175,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1256,NULL,NULL,Apa mengontrol diri supaya tidak cepat putus asa itu mudah.,1,53,9,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1257,NULL,Afirmasi pada diri sendiri,NULL,1,53,10,5,2022-10-14 9:54:19,2022-10-14 9:54:19
1258,1,NULL,NULL,1,120,166,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1259,0,NULL,NULL,1,120,167,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1260,0,NULL,NULL,1,120,169,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1261,0,NULL,NULL,1,120,171,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1262,0,NULL,NULL,1,120,172,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1263,0,NULL,NULL,1,120,174,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1264,0,NULL,NULL,1,120,175,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1265,1,NULL,simpati dengan teman,1,120,9,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1266,NULL,krn ga berhasil tengs,NULL,1,120,10,5,2022-10-14 10:04:09,2022-10-14 10:04:09
1267,0,NULL,NULL,1,63,166,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1268,1,NULL,NULL,1,63,167,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1269,1,NULL,NULL,1,63,169,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1270,1,NULL,NULL,1,63,171,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1271,0,NULL,NULL,1,63,172,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1272,0,NULL,NULL,1,63,174,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1273,1,NULL,NULL,1,63,175,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1274,1,NULL,simpati kelada orang lain,1,63,9,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1275,NULL,karena tidak gagal,NULL,1,63,10,5,2022-10-14 10:04:15,2022-10-14 10:04:15
1276,1,NULL,NULL,1,87,166,5,2022-10-14 10:12:06,2022-10-14 10:12:06
1277,1,NULL,NULL,1,87,167,5,2022-10-14 10:12:07,2022-10-14 10:12:07
1278,1,NULL,NULL,1,87,169,5,2022-10-14 10:12:07,2022-10-14 10:12:07
1279,1,NULL,NULL,1,87,171,5,2022-10-14 10:12:07,2022-10-14 10:12:07
1280,1,NULL,NULL,1,87,172,5,2022-10-14 10:12:07,2022-10-14 10:12:07
1281,1,NULL,NULL,1,87,174,5,2022-10-14 10:12:07,2022-10-14 10:12:07
1282,1,NULL,NULL,1,87,175,5,2022-10-14 10:12:07,2022-10-14 10:12:07
1283,1,NULL,NULL,1,87,9,5,2022-10-14 10:12:07,2022-10-14 10:12:07
1284,NULL,karna selalu berfikir hal hal yg di lakukan orang lain itu jahan tetap saja jangan di bawa serius,NULL,1,87,10,5,2022-10-14 10:12:07,2022-10-14 10:12:07
1285,1,NULL,NULL,1,68,166,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1286,1,NULL,NULL,1,68,167,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1287,1,NULL,NULL,1,68,169,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1288,1,NULL,NULL,1,68,171,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1289,1,NULL,NULL,1,68,172,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1290,1,NULL,NULL,1,68,174,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1291,0,NULL,NULL,1,68,175,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1292,1,NULL,Ingin berbagi lebih,1,68,9,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1293,NULL,Karena saya tau orang lain lebih membutuhkan dripada saya,NULL,1,68,10,5,2022-10-14 10:14:47,2022-10-14 10:14:47
1294,1,NULL,NULL,1,88,166,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1295,1,NULL,NULL,1,88,167,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1296,1,NULL,NULL,1,88,169,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1297,1,NULL,NULL,1,88,171,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1298,1,NULL,NULL,1,88,172,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1299,1,NULL,NULL,1,88,174,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1300,1,NULL,NULL,1,88,175,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1301,1,NULL,apakah kamu sudah berdoa dalam melakukan segala aktivitas hari ini?,1,88,9,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1302,NULL,Karena sudah berdoa sebelum dan sesudah melakukan aktivitas,NULL,1,88,10,5,2022-10-14 11:05:17,2022-10-14 11:05:17
1303,1,NULL,NULL,1,80,166,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1304,1,NULL,NULL,1,80,167,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1305,1,NULL,NULL,1,80,169,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1306,0,NULL,NULL,1,80,171,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1307,1,NULL,NULL,1,80,172,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1308,0,NULL,NULL,1,80,174,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1309,1,NULL,NULL,1,80,175,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1310,1,NULL,Tidak berkata kasar,1,80,9,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1311,NULL,Karena sulit menahan rasa benci dan marah dalam diri sendiri,NULL,1,80,10,5,2022-10-14 11:11:39,2022-10-14 11:11:39
1312,0,NULL,NULL,1,141,158,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1313,1,NULL,NULL,1,141,159,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1314,1,NULL,NULL,1,141,160,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1315,1,NULL,NULL,1,141,161,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1316,0,NULL,NULL,1,141,162,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1317,1,NULL,NULL,1,141,163,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1318,1,NULL,NULL,1,141,164,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1319,1,NULL,apakah sudah berhasil dalam melakukan sikap murah hati,1,141,5,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1320,NULL,meskipun sulit dalam bersikap murah hati tapi yang perlu diperhatikan adalah jika ingin bersikap murah hati kita harus berkomitmen untuk mengubah cara berpikir kita dari yang tidak mau bersikap murah hati menjadi mau bersikap murah hati,NULL,1,141,6,3,2022-10-14 11:41:37,2022-10-14 11:41:37
1321,1,NULL,NULL,1,132,166,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1322,1,NULL,NULL,1,132,167,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1323,1,NULL,NULL,1,132,169,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1324,1,NULL,NULL,1,132,171,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1325,1,NULL,NULL,1,132,172,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1326,1,NULL,NULL,1,132,174,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1327,1,NULL,NULL,1,132,175,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1328,1,NULL,bermohon dan bersabar dalam bertindak apa pun,1,132,9,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1329,NULL,karena Jawaban Benar,NULL,1,132,10,5,2022-10-14 11:55:43,2022-10-14 11:55:43
1330,0,NULL,NULL,1,78,166,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1331,1,NULL,NULL,1,78,167,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1332,1,NULL,NULL,1,78,169,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1333,1,NULL,NULL,1,78,171,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1334,1,NULL,NULL,1,78,172,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1335,1,NULL,NULL,1,78,174,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1336,1,NULL,NULL,1,78,175,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1337,1,NULL,NULL,1,78,9,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1338,NULL,NULL,NULL,1,78,10,5,2022-10-14 12:13:23,2022-10-14 12:13:23
1339,1,NULL,NULL,1,61,158,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1340,1,NULL,NULL,1,61,159,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1341,1,NULL,NULL,1,61,160,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1342,1,NULL,NULL,1,61,161,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1343,1,NULL,NULL,1,61,162,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1344,1,NULL,NULL,1,61,163,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1345,1,NULL,NULL,1,61,164,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1346,1,NULL,bersedekah,1,61,5,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1347,NULL,Karena empati,NULL,1,61,6,3,2022-10-14 12:18:34,2022-10-14 12:18:34
1348,1,NULL,NULL,1,140,166,5,2022-10-14 12:19:37,2022-10-14 12:19:37
1349,1,NULL,NULL,1,140,167,5,2022-10-14 12:19:38,2022-10-14 12:19:38
1350,1,NULL,NULL,1,140,169,5,2022-10-14 12:19:38,2022-10-14 12:19:38
1351,1,NULL,NULL,1,140,171,5,2022-10-14 12:19:38,2022-10-14 12:19:38
1352,1,NULL,NULL,1,140,172,5,2022-10-14 12:19:38,2022-10-14 12:19:38
1353,1,NULL,NULL,1,140,174,5,2022-10-14 12:19:38,2022-10-14 12:19:38
1354,1,NULL,NULL,1,140,175,5,2022-10-14 12:19:38,2022-10-14 12:19:38
1355,1,NULL,NULL,1,140,9,5,2022-10-14 12:19:38,2022-10-14 12:19:38
1356,NULL,NULL,NULL,1,140,10,5,2022-10-14 12:19:38,2022-10-14 12:19:38
1357,1,NULL,NULL,1,31,17,2,2022-10-14 12:21:03,2022-10-14 12:21:03
1358,0,NULL,NULL,1,31,18,2,2022-10-14 12:21:03,2022-10-14 12:21:03
